player_x,block_x,block_y,delta_x,delta_y,action
0.75,0.14,0.8454,0.61,0.8454,1
0.74,0.14,0.8572,0.6,0.8572,1
0.73,0.14,0.8689,0.59,0.8689,1
0.72,0.14,0.8807,0.58,0.8807,1
0.71,0.14,0.8924,0.57,0.8924,1
0.7,0.14,0.9042,0.56,0.9042,1
0.7,0.14,0.916,0.56,0.916,0
0.7,0.14,0.9277,0.56,0.9277,0
0.7,0.14,0.9395,0.56,0.9395,0
0.7,0.14,0.9512,0.56,0.9512,0
0.7,0.14,0.963,0.56,0.963,0
0.7,0.14,0.9748,0.56,0.9748,0
0.7,0.14,0.9865,0.56,0.9865,0
0.7,0.14,0.9983,0.56,0.9983,0
0.7,0.14,1.01,0.56,1.01,0
0.69,0.14,1.0218,0.55,1.0218,1
0.68,0.8,0.2758,-0.12,0.2758,1
0.67,0.8,0.2875,-0.13,0.2875,1
0.66,0.8,0.2993,-0.14,0.2993,1
0.65,0.8,0.311,-0.15,0.311,1
0.64,0.8,0.3228,-0.16,0.3228,1
0.63,0.8,0.3346,-0.17,0.3346,1
0.62,0.8,0.3463,-0.18,0.3463,1
0.61,0.8,0.3581,-0.19,0.3581,1
0.6,0.8,0.3698,-0.2,0.3698,1
0.59,0.8,0.3816,-0.21,0.3816,1
0.58,0.8,0.3934,-0.22,0.3934,1
0.57,0.8,0.4051,-0.23,0.4051,1
0.56,0.8,0.4169,-0.24,0.4169,1
0.55,0.8,0.4286,-0.25,0.4286,1
0.54,0.8,0.4404,-0.26,0.4404,1
0.53,0.8,0.4522,-0.27,0.4522,1
0.53,0.8,0.4639,-0.27,0.4639,0
0.53,0.8,0.4757,-0.27,0.4757,0
0.53,0.8,0.4874,-0.27,0.4874,0
0.53,0.8,0.4992,-0.27,0.4992,0
0.53,0.8,0.5113,-0.27,0.5113,0
0.53,0.8,0.5234,-0.27,0.5234,0
0.53,0.8,0.5356,-0.27,0.5356,0
0.53,0.8,0.5477,-0.27,0.5477,0
0.53,0.8,0.5598,-0.27,0.5598,0
0.53,0.8,0.5719,-0.27,0.5719,0
0.53,0.8,0.584,-0.27,0.584,0
0.53,0.8,0.5962,-0.27,0.5962,0
0.53,0.8,0.6083,-0.27,0.6083,0
0.52,0.8,0.6204,-0.28,0.6204,1
0.51,0.8,0.6325,-0.29,0.6325,1
0.5,0.8,0.6446,-0.3,0.6446,1
0.49,0.8,0.6568,-0.31,0.6568,1
0.48,0.8,0.6689,-0.32,0.6689,1
0.47,0.8,0.681,-0.33,0.681,1
0.46,0.8,0.6931,-0.34,0.6931,1
0.45,0.8,0.7052,-0.35,0.7052,1
0.44,0.8,0.7174,-0.36,0.7174,1
0.43,0.8,0.7295,-0.37,0.7295,1
0.43,0.8,0.7416,-0.37,0.7416,0
0.43,0.8,0.7537,-0.37,0.7537,0
0.43,0.8,0.7658,-0.37,0.7658,0
0.43,0.8,0.778,-0.37,0.778,0
0.43,0.8,0.7901,-0.37,0.7901,0
0.43,0.8,0.8022,-0.37,0.8022,0
0.43,0.8,0.8143,-0.37,0.8143,0
0.43,0.8,0.8264,-0.37,0.8264,0
0.43,0.8,0.8386,-0.37,0.8386,0
0.43,0.8,0.8507,-0.37,0.8507,0
0.43,0.8,0.8628,-0.37,0.8628,0
0.43,0.8,0.8749,-0.37,0.8749,0
0.44,0.8,0.887,-0.36,0.887,2
0.45,0.8,0.8992,-0.35,0.8992,2
0.46,0.8,0.9113,-0.34,0.9113,2
0.47,0.8,0.9234,-0.33,0.9234,2
0.48,0.8,0.9355,-0.32,0.9355,2
0.49,0.8,0.9476,-0.31,0.9476,2
0.5,0.8,0.9598,-0.3,0.9598,2
0.51,0.8,0.9719,-0.29,0.9719,2
0.52,0.8,0.984,-0.28,0.984,2
0.52,0.8,0.9961,-0.28,0.9961,0
0.52,0.8,1.0082,-0.28,1.0082,0
0.52,0.8,1.0204,-0.28,1.0204,0
0.52,0.25,0.7267,0.27,0.7267,0
0.52,0.25,0.7388,0.27,0.7388,0
0.52,0.25,0.751,0.27,0.751,0
0.52,0.25,0.7631,0.27,0.7631,0
0.52,0.25,0.7752,0.27,0.7752,0
0.52,0.25,0.7873,0.27,0.7873,0
0.52,0.25,0.7994,0.27,0.7994,0
0.52,0.25,0.8116,0.27,0.8116,0
0.52,0.25,0.8237,0.27,0.8237,0
0.52,0.25,0.8358,0.27,0.8358,0
0.52,0.25,0.8479,0.27,0.8479,0
0.52,0.25,0.86,0.27,0.86,0
0.52,0.25,0.8722,0.27,0.8722,0
0.51,0.25,0.8843,0.26,0.8843,1
0.5,0.25,0.8964,0.25,0.8964,1
0.49,0.25,0.9085,0.24,0.9085,1
0.48,0.25,0.9206,0.23,0.9206,1
0.47,0.25,0.9331,0.22,0.9331,1
0.46,0.25,0.9456,0.21,0.9456,1
0.45,0.25,0.9581,0.2,0.9581,1
0.44,0.25,0.9706,0.19,0.9706,1
0.43,0.25,0.983,0.18,0.983,1
0.43,0.25,0.9955,0.18,0.9955,0
0.43,0.25,1.008,0.18,1.008,0
0.43,0.25,1.0205,0.18,1.0205,0
0.43,0.7133,0.2762,-0.2833,0.2762,0
0.43,0.7133,0.2887,-0.2833,0.2887,0
0.43,0.7133,0.3012,-0.2833,0.3012,0
0.43,0.7133,0.3137,-0.2833,0.3137,0
0.43,0.7133,0.3262,-0.2833,0.3262,0
0.43,0.7133,0.3386,-0.2833,0.3386,0
0.43,0.7133,0.3511,-0.2833,0.3511,0
0.43,0.7133,0.3636,-0.2833,0.3636,0
0.43,0.7133,0.3761,-0.2833,0.3761,0
0.43,0.7133,0.3886,-0.2833,0.3886,0
0.43,0.7133,0.401,-0.2833,0.401,0
0.43,0.7133,0.4135,-0.2833,0.4135,0
0.43,0.7133,0.426,-0.2833,0.426,0
0.43,0.7133,0.4385,-0.2833,0.4385,0
0.43,0.7133,0.451,-0.2833,0.451,0
0.43,0.7133,0.4634,-0.2833,0.4634,0
0.43,0.7133,0.4759,-0.2833,0.4759,0
0.43,0.7133,0.4884,-0.2833,0.4884,0
0.43,0.7133,0.5009,-0.2833,0.5009,0
0.43,0.7133,0.5134,-0.2833,0.5134,0
0.43,0.7133,0.5258,-0.2833,0.5258,0
0.43,0.7133,0.5383,-0.2833,0.5383,0
0.43,0.7133,0.5508,-0.2833,0.5508,0
0.43,0.7133,0.5633,-0.2833,0.5633,0
0.43,0.7133,0.5758,-0.2833,0.5758,0
0.43,0.7133,0.5882,-0.2833,0.5882,0
0.44,0.7133,0.6007,-0.2733,0.6007,2
0.45,0.7133,0.6132,-0.2633,0.6132,2
0.46,0.7133,0.6257,-0.2533,0.6257,2
0.47,0.7133,0.6382,-0.2433,0.6382,2
0.48,0.7133,0.6506,-0.2333,0.6506,2
0.49,0.7133,0.6631,-0.2233,0.6631,2
0.5,0.7133,0.6756,-0.2133,0.6756,2
0.5,0.7133,0.6881,-0.2133,0.6881,0
0.5,0.7133,0.7006,-0.2133,0.7006,0
0.5,0.7133,0.713,-0.2133,0.713,0
0.5,0.7133,0.7255,-0.2133,0.7255,0
0.5,0.7133,0.738,-0.2133,0.738,0
0.5,0.7133,0.7505,-0.2133,0.7505,0
0.5,0.7133,0.763,-0.2133,0.763,0
0.5,0.7133,0.7754,-0.2133,0.7754,0
0.5,0.7133,0.7879,-0.2133,0.7879,0
0.5,0.7133,0.8004,-0.2133,0.8004,0
0.5,0.7133,0.8129,-0.2133,0.8129,0
0.5,0.7133,0.8254,-0.2133,0.8254,0
0.5,0.7133,0.8378,-0.2133,0.8378,0
0.5,0.7133,0.8503,-0.2133,0.8503,0
0.5,0.7133,0.8628,-0.2133,0.8628,0
0.5,0.7133,0.8753,-0.2133,0.8753,0
0.5,0.7133,0.8878,-0.2133,0.8878,0
0.5,0.7133,0.9002,-0.2133,0.9002,0
0.5,0.7133,0.9127,-0.2133,0.9127,0
0.5,0.7133,0.9256,-0.2133,0.9256,0
0.5,0.7133,0.9384,-0.2133,0.9384,0
0.5,0.7133,0.9512,-0.2133,0.9512,0
0.5,0.7133,0.9641,-0.2133,0.9641,0
0.49,0.7133,0.9769,-0.2233,0.9769,1
0.48,0.7133,0.9898,-0.2333,0.9898,1
0.47,0.7133,1.0026,-0.2433,1.0026,1
0.46,0.7133,1.0154,-0.2533,1.0154,1
0.45,0.7133,1.0283,-0.2633,1.0283,1
0.44,0.06,0.7349,0.38,0.7349,1
0.43,0.06,0.7477,0.37,0.7477,1
0.43,0.06,0.7606,0.37,0.7606,0
0.43,0.06,0.7734,0.37,0.7734,0
0.43,0.06,0.7862,0.37,0.7862,0
0.43,0.06,0.7991,0.37,0.7991,0
0.43,0.06,0.8119,0.37,0.8119,0
0.43,0.06,0.8248,0.37,0.8248,0
0.43,0.06,0.8376,0.37,0.8376,0
0.43,0.06,0.8504,0.37,0.8504,0
0.43,0.06,0.8633,0.37,0.8633,0
0.43,0.06,0.8761,0.37,0.8761,0
0.43,0.06,0.889,0.37,0.889,0
0.43,0.06,0.9018,0.37,0.9018,0
0.43,0.06,0.9146,0.37,0.9146,0
0.43,0.06,0.9275,0.37,0.9275,0
0.43,0.06,0.9403,0.37,0.9403,0
0.43,0.06,0.9532,0.37,0.9532,0
0.43,0.06,0.966,0.37,0.966,0
0.43,0.06,0.9788,0.37,0.9788,0
0.43,0.06,0.9917,0.37,0.9917,0
0.43,0.06,1.0045,0.37,1.0045,0
0.43,0.06,1.0174,0.37,1.0174,0
0.43,0.5783,0.2653,-0.1483,0.2653,0
0.43,0.5783,0.2782,-0.1483,0.2782,0
0.43,0.5783,0.291,-0.1483,0.291,0
0.43,0.5783,0.3038,-0.1483,0.3038,0
0.43,0.5783,0.3167,-0.1483,0.3167,0
0.43,0.5783,0.3295,-0.1483,0.3295,0
0.43,0.5783,0.3424,-0.1483,0.3424,0
0.43,0.5783,0.3552,-0.1483,0.3552,0
0.43,0.5783,0.368,-0.1483,0.368,0
0.43,0.5783,0.3809,-0.1483,0.3809,0
0.44,0.5783,0.3937,-0.1383,0.3937,2
0.45,0.5783,0.4066,-0.1283,0.4066,2
0.46,0.5783,0.4194,-0.1183,0.4194,2
0.47,0.5783,0.4322,-0.1083,0.4322,2
0.46,0.5783,0.4451,-0.1183,0.4451,1
0.45,0.5783,0.4579,-0.1283,0.4579,1
0.44,0.5783,0.4708,-0.1383,0.4708,1
0.43,0.5783,0.4836,-0.1483,0.4836,1
0.42,0.5783,0.4964,-0.1583,0.4964,1
0.41,0.5783,0.5093,-0.1683,0.5093,1
0.4,0.5783,0.5221,-0.1783,0.5221,1
0.39,0.5783,0.535,-0.1883,0.535,1
0.38,0.5783,0.5478,-0.1983,0.5478,1
0.38,0.5783,0.5606,-0.1983,0.5606,0
0.38,0.5783,0.5735,-0.1983,0.5735,0
0.38,0.5783,0.5863,-0.1983,0.5863,0
0.38,0.5783,0.5992,-0.1983,0.5992,0
0.38,0.5783,0.612,-0.1983,0.612,0
0.38,0.5783,0.6252,-0.1983,0.6252,0
0.38,0.5783,0.6384,-0.1983,0.6384,0
0.38,0.5783,0.6516,-0.1983,0.6516,0
0.38,0.5783,0.6648,-0.1983,0.6648,0
0.38,0.5783,0.678,-0.1983,0.678,0
0.38,0.5783,0.6912,-0.1983,0.6912,0
0.38,0.5783,0.7044,-0.1983,0.7044,0
0.38,0.5783,0.7176,-0.1983,0.7176,0
0.38,0.5783,0.7308,-0.1983,0.7308,0
0.38,0.5783,0.744,-0.1983,0.744,0
0.38,0.5783,0.7572,-0.1983,0.7572,0
0.38,0.5783,0.7704,-0.1983,0.7704,0
0.38,0.5783,0.7836,-0.1983,0.7836,0
0.38,0.5783,0.7968,-0.1983,0.7968,0
0.38,0.5783,0.81,-0.1983,0.81,0
0.38,0.5783,0.8232,-0.1983,0.8232,0
0.39,0.5783,0.8364,-0.1883,0.8364,2
0.4,0.5783,0.8496,-0.1783,0.8496,2
0.41,0.5783,0.8628,-0.1683,0.8628,2
0.42,0.5783,0.876,-0.1583,0.876,2
0.43,0.5783,0.8892,-0.1483,0.8892,2
0.44,0.5783,0.9024,-0.1383,0.9024,2
0.45,0.5783,0.9156,-0.1283,0.9156,2
0.46,0.5783,0.9288,-0.1183,0.9288,2
0.47,0.5783,0.942,-0.1083,0.942,2
0.47,0.5783,0.9552,-0.1083,0.9552,0
0.47,0.5783,0.9684,-0.1083,0.9684,0
0.47,0.5783,0.9816,-0.1083,0.9816,0
0.47,0.5783,0.9948,-0.1083,0.9948,0
0.47,0.5783,1.008,-0.1083,1.008,0
0.47,0.5783,1.0212,-0.1083,1.0212,0
0.47,0.315,0.7391,0.155,0.7391,0
0.47,0.315,0.7523,0.155,0.7523,0
0.47,0.315,0.7655,0.155,0.7655,0
0.47,0.315,0.7787,0.155,0.7787,0
0.47,0.315,0.7919,0.155,0.7919,0
0.47,0.315,0.8051,0.155,0.8051,0
0.47,0.315,0.8183,0.155,0.8183,0
0.47,0.315,0.8315,0.155,0.8315,0
0.47,0.315,0.8447,0.155,0.8447,0
0.47,0.315,0.8579,0.155,0.8579,0
0.48,0.315,0.8711,0.165,0.8711,2
0.49,0.315,0.8843,0.175,0.8843,2
0.5,0.315,0.8975,0.185,0.8975,2
0.51,0.315,0.9107,0.195,0.9107,2
0.52,0.315,0.9239,0.205,0.9239,2
0.53,0.315,0.9371,0.215,0.9371,2
0.54,0.315,0.9503,0.225,0.9503,2
0.55,0.315,0.9635,0.235,0.9635,2
0.56,0.315,0.9767,0.245,0.9767,2
0.57,0.315,0.9899,0.255,0.9899,2
0.57,0.315,1.0031,0.255,1.0031,0
0.57,0.315,1.0163,0.255,1.0163,0
0.57,0.315,1.0295,0.255,1.0295,0
0.57,0.7583,0.696,-0.1883,0.696,0
0.57,0.7583,0.7092,-0.1883,0.7092,0
0.57,0.7583,0.7224,-0.1883,0.7224,0
0.57,0.7583,0.7356,-0.1883,0.7356,0
0.57,0.7583,0.7488,-0.1883,0.7488,0
0.57,0.7583,0.762,-0.1883,0.762,0
0.57,0.7583,0.7756,-0.1883,0.7756,0
0.57,0.7583,0.7891,-0.1883,0.7891,0
0.57,0.7583,0.8027,-0.1883,0.8027,0
0.57,0.7583,0.8162,-0.1883,0.8162,0
0.57,0.7583,0.8298,-0.1883,0.8298,0
0.57,0.7583,0.8434,-0.1883,0.8434,0
0.57,0.7583,0.8569,-0.1883,0.8569,0
0.57,0.7583,0.8705,-0.1883,0.8705,0
0.57,0.7583,0.884,-0.1883,0.884,0
0.57,0.7583,0.8976,-0.1883,0.8976,0
0.57,0.7583,0.9112,-0.1883,0.9112,0
0.57,0.7583,0.9247,-0.1883,0.9247,0
0.57,0.7583,0.9383,-0.1883,0.9383,0
0.57,0.7583,0.9518,-0.1883,0.9518,0
0.57,0.7583,0.9654,-0.1883,0.9654,0
0.57,0.7583,0.979,-0.1883,0.979,0
0.57,0.7583,0.9925,-0.1883,0.9925,0
0.57,0.7583,1.0061,-0.1883,1.0061,0
0.57,0.7583,1.0196,-0.1883,1.0196,0
0.57,0.3767,0.6108,0.1933,0.6108,0
0.57,0.3767,0.6244,0.1933,0.6244,0
0.57,0.3767,0.6379,0.1933,0.6379,0
0.57,0.3767,0.6515,0.1933,0.6515,0
0.57,0.3767,0.665,0.1933,0.665,0
0.57,0.3767,0.6786,0.1933,0.6786,0
0.57,0.3767,0.6922,0.1933,0.6922,0
0.57,0.3767,0.7057,0.1933,0.7057,0
0.57,0.3767,0.7193,0.1933,0.7193,0
0.57,0.3767,0.7328,0.1933,0.7328,0
0.57,0.3767,0.7464,0.1933,0.7464,0
0.57,0.3767,0.76,0.1933,0.76,0
0.57,0.3767,0.7735,0.1933,0.7735,0
0.57,0.3767,0.7871,0.1933,0.7871,0
0.57,0.3767,0.8006,0.1933,0.8006,0
0.57,0.3767,0.8142,0.1933,0.8142,0
0.57,0.3767,0.8278,0.1933,0.8278,0
0.57,0.3767,0.8413,0.1933,0.8413,0
0.57,0.3767,0.8549,0.1933,0.8549,0
0.57,0.3767,0.8684,0.1933,0.8684,0
0.57,0.3767,0.882,0.1933,0.882,0
0.57,0.3767,0.8956,0.1933,0.8956,0
0.57,0.3767,0.9091,0.1933,0.9091,0
0.57,0.3767,0.9227,0.1933,0.9227,0
0.57,0.3767,0.9362,0.1933,0.9362,0
0.57,0.3767,0.9498,0.1933,0.9498,0
0.57,0.3767,0.9634,0.1933,0.9634,0
0.57,0.3767,0.9769,0.1933,0.9769,0
0.57,0.3767,0.9905,0.1933,0.9905,0
0.57,0.3767,1.004,0.1933,1.004,0
0.57,0.3767,1.0176,0.1933,1.0176,0
0.57,0.93,0.7276,-0.36,0.7276,0
0.57,0.93,0.7411,-0.36,0.7411,0
0.57,0.93,0.7547,-0.36,0.7547,0
0.57,0.93,0.7682,-0.36,0.7682,0
0.57,0.93,0.7818,-0.36,0.7818,0
0.57,0.93,0.7954,-0.36,0.7954,0
0.57,0.93,0.8089,-0.36,0.8089,0
0.57,0.93,0.8225,-0.36,0.8225,0
0.57,0.93,0.836,-0.36,0.836,0
0.57,0.93,0.8496,-0.36,0.8496,0
0.57,0.93,0.8635,-0.36,0.8635,0
0.57,0.93,0.8774,-0.36,0.8774,0
0.57,0.93,0.8914,-0.36,0.8914,0
0.57,0.93,0.9053,-0.36,0.9053,0
0.57,0.93,0.9192,-0.36,0.9192,0
0.57,0.93,0.9331,-0.36,0.9331,0
0.57,0.93,0.947,-0.36,0.947,0
0.57,0.93,0.961,-0.36,0.961,0
0.57,0.93,0.9749,-0.36,0.9749,0
0.56,0.93,0.9888,-0.37,0.9888,1
0.55,0.93,1.0027,-0.38,1.0027,1
0.54,0.93,1.0166,-0.39,1.0166,1
0.53,0.3267,0.6934,0.2033,0.6934,1
0.52,0.3267,0.7073,0.1933,0.7073,1
0.51,0.3267,0.7212,0.1833,0.7212,1
0.5,0.3267,0.7351,0.1733,0.7351,1
0.49,0.3267,0.749,0.1633,0.749,1
0.49,0.3267,0.763,0.1633,0.763,0
0.49,0.3267,0.7769,0.1633,0.7769,0
0.49,0.3267,0.7908,0.1633,0.7908,0
0.49,0.3267,0.8047,0.1633,0.8047,0
0.49,0.3267,0.8186,0.1633,0.8186,0
0.49,0.3267,0.8326,0.1633,0.8326,0
0.49,0.3267,0.8465,0.1633,0.8465,0
0.49,0.3267,0.8604,0.1633,0.8604,0
